amount,article,points,vehicleClass,CASE_ID
36.0,157,0,A,A11524
36.0,157,0,A,A11525
36.0,157,0,A,A11528
36.0,157,0,A,A11529
36.0,157,0,A,A11531
36.0,157,0,A,A11532
36.0,157,0,A,A11534
36.0,157,0,A,A11535
36.0,157,0,A,A11536
36.0,157,0,A,A11537
36.0,157,0,A,A11538
35.0,157,0,A,A1154
36.0,157,0,A,A11540
36.0,157,0,A,A11541
36.0,157,0,A,A11542
36.0,157,0,A,A11547
36.0,157,0,A,A11548
35.0,157,0,A,A1155
36.0,157,0,A,A11551
36.0,157,0,A,A11552
36.0,157,0,A,A11554
36.0,157,0,A,A11556
36.0,157,0,A,A11557
36.0,157,0,A,A11558
36.0,157,0,A,A11559
35.0,157,0,A,A1156
36.0,157,0,A,A11560
36.0,157,0,A,A11562
36.0,157,0,A,A11563
36.0,157,0,A,A11565
36.0,157,0,A,A11567
35.0,157,0,A,A1157
36.0,157,0,A,A11570
36.0,157,0,A,A11571
74.0,158,0,A,A11572
36.0,157,0,A,A11573
36.0,157,0,A,A11574
36.0,157,0,A,A11576
36.0,157,0,A,A11577
35.0,157,0,A,A1158
36.0,157,0,A,A11581
36.0,157,0,A,A11582
36.0,157,0,A,A11584
36.0,157,0,A,A11587
36.0,157,0,A,A11588
36.0,157,0,A,A11589
35.0,157,0,A,A1159
36.0,157,0,A,A11590
36.0,157,0,A,A11592
36.0,157,0,A,A11593
36.0,157,0,A,A11598
36.0,157,0,A,A11599
36.0,157,0,A,A11601
36.0,157,0,A,A11602
22.0,7,0,A,A11605
36.0,157,0,A,A11606
36.0,157,0,A,A11608
35.0,7,0,A,A1161
36.0,157,0,A,A11611
36.0,157,0,A,A11612
36.0,157,0,A,A11613
36.0,157,0,A,A11614
36.0,157,0,A,A11616
22.0,7,0,A,A11617
36.0,157,0,A,A11618
36.0,157,0,A,A11619
36.0,157,0,A,A11620
36.0,157,0,A,A11621
36.0,157,0,A,A11622
22.0,7,0,A,A11623
22.0,7,0,A,A11624
36.0,157,0,A,A11626
36.0,157,0,A,A11627
36.0,157,0,A,A11628
36.0,157,0,A,A11629
35.0,157,0,A,A1163
36.0,157,0,A,A11631
36.0,157,0,A,A11632
36.0,157,0,A,A11633
36.0,157,0,A,A11634
36.0,157,0,A,A11635
36.0,157,0,A,A11636
36.0,157,0,A,A11637
35.0,157,0,A,A1164
22.0,7,0,A,A11642
36.0,157,0,A,A11643
36.0,157,0,A,A11644
36.0,157,0,A,A11645
36.0,157,0,A,A11646
36.0,157,0,A,A11647
36.0,157,0,A,A11648
35.0,157,0,A,A1165
36.0,157,0,A,A11654
36.0,157,0,A,A11656
36.0,157,0,A,A11657
36.0,157,0,A,A11658
36.0,157,0,A,A11659
36.0,157,0,A,A11660
36.0,157,0,A,A11661
36.0,157,0,A,A11663
36.0,157,0,A,A11664
36.0,157,0,A,A11665
36.0,157,0,A,A11667
36.0,157,0,A,A11668
35.0,157,0,A,A1167
36.0,157,0,A,A11672
36.0,157,0,A,A11673
36.0,157,0,A,A11676
36.0,157,0,A,A11678
36.0,157,0,A,A11680
36.0,157,0,A,A11681
36.0,157,0,A,A11683
36.0,157,0,A,A11684
36.0,157,0,A,A11685
36.0,157,0,A,A11687
35.0,157,0,A,A1169
36.0,157,0,A,A11691
36.0,157,0,A,A11693
36.0,157,0,A,A11696
36.0,157,0,A,A11697
36.0,157,0,A,A11699
35.0,157,0,A,A117
36.0,157,0,A,A11701
22.0,7,0,A,A11702
36.0,157,0,A,A11703
36.0,157,0,A,A11704
36.0,157,0,A,A11705
36.0,157,0,A,A11706
36.0,157,0,C,A11707
36.0,157,0,A,A11708
36.0,157,0,A,A11709
35.0,157,0,A,A1171
22.0,7,0,A,A11712
36.0,157,0,A,A11714
22.0,7,0,A,A11715
36.0,157,0,A,A11717
36.0,157,0,A,A11718
35.0,157,0,A,A1172
36.0,157,0,A,A11720
22.0,7,0,A,A11721
36.0,157,0,A,A11722
36.0,157,0,A,A11724
36.0,157,0,A,A11725
36.0,157,0,A,A11727
36.0,157,0,A,A11728
36.0,157,0,A,A11730
36.0,157,0,A,A11731
36.0,157,0,A,A11734
36.0,157,0,A,A11737
36.0,157,0,A,A11738
74.0,158,2,A,A11739
36.0,157,0,A,A11740
22.0,7,0,A,A11741
36.0,157,0,A,A11742
36.0,157,0,A,A11743
36.0,157,0,A,A11744
36.0,157,0,A,A11746
36.0,157,0,A,A11748
36.0,157,0,A,A11749
35.0,157,0,A,A1175
36.0,157,0,A,A11750
36.0,157,0,A,A11752
22.0,7,0,A,A11753
36.0,157,0,A,A11754
36.0,157,0,A,A11755
36.0,157,0,A,A11757
36.0,157,0,A,A11760
36.0,157,0,A,A11762
36.0,157,0,A,A11764
36.0,157,0,A,A11766
36.0,157,0,A,A11767
36.0,157,0,A,A11768
36.0,157,0,A,A11769
35.0,157,0,A,A1177
36.0,157,0,A,A11770
36.0,157,0,A,A11772
36.0,157,0,A,A11778
36.0,157,0,A,A11779
36.0,157,0,A,A11782
36.0,157,0,A,A11784
36.0,157,0,A,A11785
36.0,157,0,A,A11786
36.0,157,0,A,A11787
35.0,157,0,A,A1179
36.0,157,0,A,A11792
36.0,157,0,A,A11794
36.0,157,0,A,A11795
36.0,157,0,A,A11798
36.0,157,0,A,A11799
35.0,157,0,A,A1180
36.0,157,0,A,A11800
36.0,157,0,A,A11805
22.0,7,0,A,A11808
35.0,157,0,A,A1181
22.0,7,0,A,A11810
36.0,157,0,A,A11811
36.0,157,0,A,A11815
36.0,157,0,A,A11817
36.0,157,0,A,A11819
35.0,157,0,A,A1182
36.0,157,0,A,A11820
36.0,157,0,A,A11821
36.0,157,0,A,A11828
36.0,157,0,A,A11829
35.0,157,0,A,A1183
36.0,157,0,A,A11832
36.0,157,0,A,A11834
36.0,157,0,A,A11836
36.0,157,0,A,A11838
22.0,7,0,A,A11839
35.0,157,0,A,A1184
36.0,157,0,A,A11841
22.0,7,0,A,A11842
36.0,157,0,A,A11844
36.0,157,0,A,A11849
35.0,157,0,A,A1185
36.0,157,0,A,A11850
36.0,157,0,A,A11851
36.0,157,0,A,A11852
36.0,157,0,A,A11853
36.0,157,0,A,A11857
36.0,157,0,A,A11859
36.0,157,0,A,A11860
36.0,157,0,A,A11862
36.0,157,0,A,A11864
36.0,157,0,A,A11865
36.0,157,0,A,A11866
36.0,7,0,A,A11867
22.0,7,0,A,A11869
35.0,158,0,A,A1187
22.0,7,0,A,A11870
22.0,7,0,A,A11871
22.0,7,0,A,A11875
36.0,157,0,A,A11879
35.0,157,0,A,A1188
36.0,157,0,A,A11880
36.0,157,0,A,A11882
36.0,157,0,A,A11884
36.0,157,0,A,A11885
36.0,157,0,A,A11886
22.0,7,0,A,A11887
22.0,7,0,A,A11888
35.0,157,0,A,A1189
36.0,157,0,A,A11890
36.0,157,0,A,A11891
36.0,157,0,A,A11893
22.0,7,0,A,A11894
36.0,157,0,A,A11896
36.0,157,0,A,A11898
35.0,7,0,A,A119
36.0,157,0,A,A11900
36.0,157,0,A,A11901
36.0,157,0,A,A11905
36.0,157,0,A,A11906
36.0,157,0,A,A11907
21.0,7,0,A,A1191
36.0,157,0,A,A11910
36.0,157,0,A,A11911
36.0,157,0,A,A11912
36.0,157,0,A,A11918
36.0,157,0,A,A11919
36.0,157,0,A,A11921
36.0,157,0,A,A11924
36.0,157,0,A,A11925
36.0,157,0,A,A11926
36.0,157,0,A,A11927
36.0,157,0,A,A11928
36.0,157,0,A,A11929
36.0,157,0,A,A11932
36.0,157,0,A,A11934
36.0,157,0,A,A11935
36.0,157,0,C,A11936
36.0,157,0,A,A11937
36.0,157,0,A,A11938
36.0,157,0,A,A11940
36.0,157,0,A,A11941
36.0,157,0,A,A11942
36.0,157,0,A,A11943
36.0,157,0,A,A11944
36.0,157,0,A,A11945
36.0,157,0,A,A11946
36.0,157,0,A,A11947
36.0,157,0,A,A11948
36.0,157,0,A,A11949
35.0,157,0,A,A1195
22.0,7,0,A,A11951
36.0,157,0,A,A11952
36.0,157,0,A,A11954
36.0,157,0,A,A11955
36.0,157,0,A,A11958
36.0,157,0,A,A11961
36.0,157,0,A,A11962
36.0,157,0,A,A11963
36.0,157,0,A,A11964
36.0,157,0,A,A11967
22.0,7,0,A,A11969
35.0,157,0,A,A1197
36.0,157,0,A,A11971
36.0,157,0,A,A11976
36.0,157,0,A,A11977
35.0,157,0,A,A1198
36.0,157,0,A,A11981
36.0,157,0,A,A11982
36.0,157,0,A,A11983
36.0,157,0,A,A11986
36.0,157,0,A,A11987
36.0,157,0,A,A11988
22.0,7,0,A,A11990
36.0,157,0,A,A11992
36.0,157,0,A,A11993
36.0,157,0,A,A11994
36.0,157,0,A,A11996
36.0,157,0,A,A11997
36.0,157,0,A,A11999
35.0,157,0,A,A12
35.0,157,0,A,A1200
36.0,157,0,A,A12001
36.0,157,0,A,A12003
36.0,157,0,A,A12004
36.0,157,0,A,A12006
35.0,157,0,A,A1201
36.0,157,0,A,A12011
36.0,157,0,A,A12016
36.0,157,0,A,A12017
36.0,157,0,A,A12019
36.0,157,0,A,A12020
36.0,157,0,A,A12021
36.0,157,0,A,A12023
36.0,157,0,A,A12026
36.0,157,0,A,A12027
36.0,157,0,A,A12028
36.0,157,0,A,A12029
36.0,157,0,A,A12031
36.0,157,0,A,A12032
36.0,157,0,A,A12033
36.0,157,0,A,A12036
35.0,157,0,A,A1204
36.0,157,0,A,A12040
36.0,157,0,A,A12041
36.0,157,0,A,A12045
36.0,157,0,A,A12046
36.0,158,0,A,A12048
36.0,157,0,A,A12049
35.0,157,0,A,A1205
36.0,157,0,A,A12050
36.0,157,0,A,A12051
36.0,157,0,A,A12052
36.0,157,0,A,A12056
35.0,157,0,A,A1206
36.0,157,0,A,A12060
36.0,157,0,A,A12061
36.0,157,0,A,A12063
36.0,157,0,A,A12066
36.0,157,0,A,A12067
36.0,157,0,A,A12069
36.0,157,0,A,A12070
36.0,157,0,A,A12071
36.0,157,0,C,A12073
36.0,157,0,A,A12075
22.0,7,0,A,A12076
36.0,157,0,A,A12077
36.0,157,0,A,A12078
35.0,157,0,A,A1208
36.0,157,0,A,A12080
36.0,157,0,A,A12081
36.0,157,0,A,A12083
36.0,157,0,A,A12085
36.0,157,0,A,A12087
36.0,157,0,A,A12093
36.0,157,0,A,A12095
36.0,157,0,A,A12096
36.0,157,0,A,A12097
22.0,7,0,A,A12099
35.0,157,0,A,A1210
36.0,157,0,A,A12100
36.0,157,0,A,A12101
36.0,157,0,A,A12104
36.0,157,0,A,A12105
36.0,157,0,A,A12108
35.0,157,0,A,A1211
36.0,157,0,A,A12110
36.0,157,0,A,A12111
36.0,157,0,A,A12113
36.0,157,0,A,A12114
36.0,157,0,A,A12115
36.0,157,0,A,A12116
36.0,157,0,A,A12117
36.0,157,0,A,A12118
36.0,157,0,A,A12119
35.0,157,0,A,A1212
36.0,157,0,A,A12122
36.0,157,0,A,A12123
36.0,157,0,A,A12126
36.0,157,0,A,A12127
36.0,157,0,A,A12128
36.0,157,0,A,A12129
35.0,157,0,A,A1213
36.0,157,0,A,A12132
36.0,157,0,A,A12133
36.0,157,0,A,A12135
36.0,157,0,A,A12136
36.0,157,0,A,A12137
36.0,157,0,A,A12138
36.0,157,0,A,A12141
36.0,157,0,A,A12142
36.0,157,0,A,A12143
36.0,157,0,A,A12144
36.0,157,0,A,A12145
36.0,157,0,A,A12146
36.0,7,0,A,A12148
36.0,157,0,A,A12151
36.0,157,0,A,A12153
22.0,7,0,A,A12154
36.0,157,0,A,A12156
36.0,157,0,A,A12158
36.0,157,0,A,A12159
35.0,157,0,A,A1216
36.0,157,0,A,A12160
36.0,157,0,A,A12162
36.0,157,0,A,A12163
36.0,157,0,A,A12169
36.0,157,0,A,A12171
36.0,157,0,A,A12173
36.0,157,0,A,A12174
36.0,157,0,A,A12175
36.0,157,0,A,A12176
36.0,157,0,A,A12178
36.0,157,0,A,A12179
36.0,157,0,A,A12181
36.0,157,0,A,A12183
36.0,157,0,A,A12186
36.0,157,0,A,A12188
36.0,157,0,A,A12189
35.0,157,0,A,A1219
36.0,157,0,A,A12190
36.0,157,0,A,A12191
36.0,157,0,A,A12192
36.0,157,0,A,A12194
36.0,157,0,A,A12195
36.0,157,0,A,A12196
36.0,157,0,A,A12199
35.0,157,0,A,A122
35.0,157,0,A,A1220
36.0,157,0,A,A12200
36.0,157,0,A,A12201
36.0,157,0,A,A12202
36.0,157,0,A,A12208
36.0,157,0,A,A12209
36.0,157,0,A,A12210
36.0,157,0,A,A12215
36.0,157,0,A,A12217
36.0,157,0,A,A12219
35.0,157,0,A,A1222
36.0,157,0,A,A12220
36.0,157,0,A,A12222
36.0,157,0,A,A12225
36.0,157,0,A,A12227
36.0,157,0,A,A12228
35.0,157,0,A,A1223
36.0,157,0,A,A12230
36.0,157,0,A,A12233
36.0,157,0,A,A12234
36.0,157,0,A,A12237
22.0,7,0,A,A12238
36.0,157,0,A,A12242
36.0,157,0,A,A12244
36.0,7,0,A,A12245
36.0,7,0,A,A12247
36.0,157,0,A,A12248
36.0,157,0,A,A12250
36.0,157,0,A,A12252
22.0,7,0,A,A12254
36.0,157,0,A,A12255
22.0,7,0,A,A12256
36.0,157,0,A,A12258
36.0,157,0,A,A12259
35.0,157,0,A,A1226
36.0,157,0,A,A12260
36.0,157,0,A,A12261
36.0,157,0,A,A12262
36.0,157,0,A,A12266
36.0,157,0,A,A12267
36.0,157,0,A,A12268
35.0,157,0,A,A1227
36.0,157,0,A,A12270
36.0,157,0,A,A12274
36.0,157,0,A,A12275
36.0,157,0,A,A12278
36.0,157,0,A,A12283
36.0,157,0,A,A12286
36.0,157,0,A,A12288
36.0,157,0,A,A12289
35.0,157,0,A,A1229
36.0,157,0,A,A12291
36.0,157,0,A,A12292
36.0,157,0,A,A12293
36.0,157,0,A,A12295
36.0,157,0,A,A12296
36.0,157,0,A,A12297
35.0,157,0,A,A1230
22.0,7,0,A,A12300
36.0,157,0,A,A12301
36.0,157,0,A,A12304
35.0,157,0,A,A1231
36.0,157,0,A,A12311
36.0,157,0,A,A12312
36.0,157,0,A,A12314
36.0,157,0,A,A12315
36.0,157,0,A,A12316
35.0,157,0,A,A1232
36.0,157,0,A,A12320
36.0,157,0,A,A12324
36.0,157,0,A,A12326
36.0,157,0,A,A12328
36.0,157,0,A,A12329
35.0,157,0,A,A1233
36.0,157,0,A,A12332
36.0,157,0,A,A12336
36.0,157,0,A,A12337
36.0,157,0,A,A12338
36.0,157,0,A,A12339
36.0,157,0,A,A12340
36.0,157,0,A,A12343
36.0,157,0,A,A12348
35.0,157,0,A,A1235
36.0,157,0,A,A12350
36.0,157,0,A,A12351
36.0,157,0,A,A12353
36.0,157,0,A,A12354
36.0,157,0,A,A12355
36.0,157,0,A,A12363
36.0,157,0,A,A12367
36.0,157,0,A,A12368
36.0,157,0,A,A12369
36.0,157,0,A,A12371
36.0,157,0,A,A12372
36.0,157,0,A,A12373
36.0,157,0,A,A12376
36.0,157,0,A,A12377
36.0,157,0,A,A12379
35.0,157,0,A,A1238
36.0,157,0,A,A12380
36.0,157,0,A,A12383
36.0,7,0,A,A12388
36.0,157,0,A,A12393
36.0,157,0,A,A12394
36.0,157,0,A,A12395
36.0,157,0,A,A12396
36.0,157,0,A,A12398
36.0,157,0,A,A12400
36.0,157,0,A,A12403
36.0,157,0,A,A12405
36.0,157,0,A,A12406
36.0,157,0,A,A12407
36.0,157,0,A,A12408
22.0,7,0,A,A12409
35.0,157,0,A,A1241
36.0,157,0,A,A12410
36.0,157,0,A,A12412
36.0,157,0,A,A12414
36.0,157,0,A,A12416
35.0,157,0,A,A1242
36.0,157,0,A,A12420
36.0,7,0,A,A12421
36.0,157,0,A,A12422
36.0,157,0,A,A12423
36.0,157,0,A,A12424
36.0,157,0,A,A12427
36.0,157,0,A,A12428
36.0,157,0,A,A12429
36.0,157,0,A,A12431
36.0,157,0,A,A12432
36.0,157,0,A,A12438
36.0,157,0,A,A12439
36.0,157,0,A,A12442
36.0,157,0,A,A12444
36.0,157,0,A,A12449
35.0,157,0,A,A1245
36.0,157,0,A,A12452
36.0,157,0,A,A12453
36.0,157,0,A,A12454
36.0,157,0,A,A12457
36.0,157,0,A,A12459
35.0,157,0,A,A1246
36.0,157,0,A,A12460
36.0,157,0,A,A12461
36.0,157,0,A,A12462
36.0,157,0,A,A12463
36.0,157,0,A,A12468
35.0,157,0,A,A1247
36.0,157,0,A,A12472
36.0,157,0,A,A12473
36.0,157,0,A,A12475
36.0,157,0,A,A12476
36.0,157,0,A,A12477
36.0,157,0,A,A12479
35.0,157,0,A,A1248
36.0,157,0,A,A12480
36.0,157,0,A,A12481
36.0,157,0,A,A12485
36.0,157,0,A,A12486
36.0,157,0,A,A12487
36.0,157,0,A,A12490
36.0,157,0,A,A12493
36.0,157,0,A,A12495
36.0,157,0,A,A12496
36.0,157,0,A,A12497
36.0,157,0,A,A12498
35.0,157,0,A,A125
36.0,157,0,A,A12500
36.0,157,0,A,A12501
36.0,157,0,A,A12502
36.0,157,0,A,A12506
36.0,157,0,A,A12509
36.0,157,0,A,A12513
36.0,157,0,A,A12514
36.0,157,0,A,A12515
36.0,157,0,A,A12516
36.0,157,0,A,A12517
71.0,158,0,A,A1252
36.0,157,0,A,A12520
36.0,157,0,A,A12525
36.0,157,0,A,A12526
36.0,157,0,A,A12527
36.0,157,0,A,A12529
36.0,157,0,A,A12530
36.0,157,0,A,A12531
22.0,7,0,A,A12532
36.0,157,0,A,A12536
36.0,157,0,A,A12540
36.0,157,0,A,A12542
36.0,157,0,A,A12543
36.0,157,0,A,A12545
36.0,157,0,A,A12546
36.0,157,0,A,A12547
36.0,157,0,A,A12549
36.0,157,0,A,A12550
36.0,157,0,A,A12551
36.0,7,0,A,A12553
36.0,157,0,A,A12556
36.0,157,0,A,A12559
35.0,157,0,A,A1256
36.0,157,0,A,A12563
36.0,157,0,A,A12564
36.0,157,0,A,A12565
36.0,157,0,A,A12567
22.0,7,0,A,A12571
36.0,157,0,A,A12576
36.0,157,0,A,A12578
35.0,157,0,A,A1258
36.0,157,0,A,A12584
36.0,157,0,A,A12586
36.0,158,0,A,A12588
36.0,157,0,A,A12589
35.0,157,0,A,A1259
36.0,157,0,A,A12590
36.0,157,0,A,A12593
22.0,7,0,A,A12596
22.0,7,0,A,A12599
35.0,157,0,A,A126
36.0,157,0,A,A12600
36.0,157,0,A,A12602
36.0,157,0,A,A12604
36.0,157,0,A,A12606
36.0,157,0,A,A12607
36.0,157,0,A,A12608
36.0,157,0,A,A12609
35.0,157,0,A,A1261
36.0,157,0,A,A12610
36.0,157,0,A,A12611
22.0,7,0,A,A12612
36.0,157,0,A,A12614
36.0,157,0,A,A12619
35.0,157,0,A,A1262
36.0,157,0,A,A12620
36.0,157,0,A,A12622
36.0,157,0,A,A12623
36.0,157,0,A,A12627
36.0,157,0,A,A12628
35.0,157,0,A,A1263
36.0,157,0,A,A12631
36.0,157,0,A,A12632
36.0,157,0,A,A12633
36.0,157,0,A,A12635
36.0,157,0,A,A12636
35.0,157,0,A,A1264
36.0,157,0,A,A12643
36.0,157,0,A,A12644
36.0,157,0,A,A12645
36.0,157,0,A,A12646
36.0,157,0,A,A12648
35.0,157,0,A,A1265
36.0,157,0,A,A12652
36.0,157,0,A,A12655
36.0,157,0,A,A12656
36.0,157,0,A,A12657
36.0,157,0,A,A12659
36.0,157,0,A,A12660
36.0,157,0,A,A12661
36.0,157,0,A,A12662
36.0,157,0,A,A12663
36.0,157,0,A,A12665
36.0,157,0,A,A12667
36.0,157,0,A,A12668
35.0,157,0,A,A1267
36.0,157,0,A,A12672
36.0,157,0,A,A12674
36.0,157,0,A,A12675
22.0,7,0,A,A12677
35.0,157,0,A,A1268
36.0,157,0,A,A12680
36.0,157,0,A,A12681
36.0,157,0,A,A12683
36.0,157,0,A,A12685
36.0,157,0,A,A12686
36.0,157,0,A,A12687
36.0,157,0,A,A12689
36.0,157,0,A,A12692
36.0,157,0,A,A12694
36.0,157,0,A,A12695
36.0,157,0,A,A12697
36.0,157,0,A,A12698
35.0,157,0,A,A127
36.0,157,0,A,A12700
36.0,157,0,A,A12701
36.0,157,0,A,A12702
36.0,157,0,A,A12703
36.0,157,0,A,A12704
22.0,7,0,A,A12707
36.0,157,0,A,A12708
35.0,157,0,A,A1271
36.0,157,0,A,A12712
36.0,157,0,A,A12713
36.0,157,0,A,A12714
36.0,157,0,A,A12715
36.0,157,0,A,A12716
36.0,157,0,A,A12717
35.0,157,0,A,A1272
36.0,157,0,A,A12721
36.0,157,0,A,A12722
36.0,157,0,A,A12723
36.0,157,0,A,A12724
36.0,157,0,A,A12726
36.0,157,0,A,A12728
35.0,157,0,A,A1273
36.0,157,0,A,A12730
36.0,157,0,A,A12734
36.0,157,0,A,A12735
36.0,157,0,A,A12738
36.0,157,0,A,A12739
35.0,157,0,A,A1274
36.0,157,0,A,A12741
36.0,157,0,A,A12742
36.0,157,0,A,A12744
36.0,157,0,A,A12745
36.0,157,0,A,A12747
36.0,157,0,A,A12748
36.0,157,0,A,A12749
35.0,157,0,A,A1275
36.0,157,0,A,A12751
36.0,157,0,A,A12754
36.0,157,0,A,A12757
36.0,157,0,A,A12758
35.0,157,0,A,A1276
36.0,157,0,A,A12760
36.0,157,0,A,A12762
22.0,7,0,A,A12764
22.0,7,0,A,A12765
22.0,7,0,A,A12766
22.0,7,0,A,A12769
35.0,157,0,A,A1277
22.0,7,0,A,A12771
22.0,7,0,A,A12772
35.0,157,0,A,A1278
35.0,157,0,A,A1279
35.0,157,0,A,A128
35.0,157,0,A,A1280
36.0,157,0,A,A12805
36.0,157,0,A,A12807
36.0,157,0,A,A12809
36.0,157,0,A,A12810
36.0,157,0,A,A12811
36.0,157,0,A,A12812
36.0,157,0,A,A12813
36.0,157,0,A,A12814
36.0,157,0,A,A12816
36.0,157,0,A,A12817
36.0,157,0,A,A12819
35.0,157,0,A,A1282
22.0,7,0,A,A12821
36.0,157,0,A,A12822
36.0,157,0,A,A12823
36.0,157,0,A,A12824
22.0,7,0,A,A12825
36.0,157,0,A,A12826
36.0,157,0,A,A12827
36.0,157,0,A,A12828
35.0,157,0,A,A1283
36.0,157,0,A,A12830
36.0,157,0,A,A12831
36.0,157,0,A,A12832
22.0,7,0,A,A12833
36.0,157,0,A,A12838
36.0,157,0,A,A12839
35.0,157,0,A,A1284
36.0,157,0,A,A12840
36.0,157,0,A,A12842
36.0,157,0,A,A12843
36.0,157,0,A,A12845
36.0,157,0,A,A12846
35.0,157,0,A,A1286
36.0,157,0,A,A12861
36.0,157,0,A,A12863
36.0,157,0,A,A12865
36.0,157,0,A,A12866
36.0,157,0,A,A12867
36.0,157,0,A,A12868
35.0,157,0,A,A1287
36.0,157,0,A,A12872
36.0,157,0,A,A12873
36.0,157,0,A,A12875
36.0,157,0,A,A12879
36.0,7,0,A,A12882
36.0,157,0,A,A12884
36.0,157,0,A,A12886
36.0,157,0,A,A12889
35.0,157,0,A,A1289
36.0,157,0,A,A12890
36.0,157,0,A,A12891
22.0,7,0,A,A12892
36.0,157,0,A,A12894
36.0,157,0,A,A12895
36.0,157,0,A,A12897
36.0,157,0,A,A12898
35.0,157,0,A,A129
35.0,157,0,A,A1290
36.0,157,0,A,A12902
36.0,157,0,A,A12903
36.0,157,0,A,A12904
36.0,157,0,A,A12910
36.0,157,0,A,A12912
36.0,157,0,A,A12913
36.0,157,0,A,A12915
36.0,157,0,A,A12916
36.0,157,0,A,A12917
36.0,157,0,A,A12919
35.0,157,0,A,A1292
36.0,157,0,A,A12921
36.0,157,0,A,A12925
36.0,157,0,A,A12929
36.0,157,0,A,A12930
36.0,157,0,A,A12931
36.0,157,0,A,A12932
36.0,157,0,A,A12934
36.0,157,0,A,A12937
36.0,157,0,A,A12938
36.0,157,0,A,A12939
35.0,157,0,A,A1294
36.0,157,0,A,A12944
36.0,157,0,A,A12946
36.0,157,0,A,A12948
36.0,157,0,A,A12949
35.0,157,0,A,A1295
36.0,157,0,A,A12950
36.0,157,0,A,A12951
36.0,157,0,A,A12952
36.0,157,0,A,A12954
36.0,157,0,A,A12956
36.0,157,0,A,A12959
35.0,157,0,A,A1296
36.0,157,0,A,A12964
36.0,157,0,A,A12966
36.0,157,0,A,A12967
36.0,157,0,A,A12970
36.0,157,0,A,A12972
36.0,157,0,A,A12973
36.0,157,0,A,A12975
36.0,157,0,A,A12976
36.0,157,0,A,A12977
36.0,157,0,A,A12978
36.0,157,0,A,A12979
35.0,157,0,A,A1298
22.0,7,0,A,A12981
36.0,157,0,A,A12983
36.0,157,0,A,A12985
36.0,157,0,A,A12987
35.0,157,0,A,A1299
36.0,157,0,A,A12990
36.0,157,0,A,A12991
36.0,157,0,A,A12992
36.0,157,0,A,A12993
36.0,157,0,A,A12996
35.0,157,0,A,A13
35.0,157,0,A,A1300
36.0,157,0,A,A13001
36.0,157,0,A,A13002
36.0,157,0,A,A13003
36.0,157,0,A,A13006
22.0,7,0,A,A13008
22.0,7,0,A,A13011
36.0,157,0,A,A13013
36.0,157,0,A,A13015
36.0,157,0,A,A13016
36.0,157,0,A,A13017
36.0,157,0,A,A13018
35.0,157,0,A,A1302
36.0,157,0,A,A13021
36.0,157,0,A,A13023
36.0,157,0,A,A13026
35.0,157,0,A,A1303
36.0,157,0,A,A13030
36.0,157,0,A,A13031
36.0,157,0,A,A13032
36.0,157,0,A,A13034
36.0,157,0,A,A13035
36.0,157,0,A,A13036
36.0,157,0,A,A13037
36.0,157,0,A,A13038
36.0,157,0,A,A13039
35.0,157,0,A,A1304
36.0,157,0,A,A13040
36.0,157,0,A,A13041
36.0,157,0,A,A13043
22.0,7,0,A,A13046
35.0,157,0,A,A1305
36.0,157,0,A,A13050
36.0,157,0,A,A13052
36.0,157,0,A,A13053
36.0,157,0,A,A13054
36.0,157,0,A,A13055
36.0,157,0,A,A13057
36.0,157,0,A,A13058
36.0,157,0,A,A13059
36.0,157,0,A,A13060
36.0,157,0,A,A13061
22.0,7,0,A,A13063
36.0,157,0,A,A13066
36.0,7,0,A,A13069
35.0,157,0,A,A1307
36.0,157,0,A,A13070
36.0,157,0,A,A13071
36.0,157,0,A,A13074
36.0,157,0,A,A13075
36.0,157,0,A,A13078
36.0,157,0,A,A13079
35.0,157,0,A,A1308
36.0,157,0,A,A13081
36.0,157,0,A,A13082
36.0,157,0,A,A13084
36.0,157,0,A,A13087
36.0,157,0,A,A13089
35.0,157,0,A,A1309
36.0,157,0,A,A13090
36.0,157,0,A,A13095
36.0,157,0,A,A13097
35.0,157,0,A,A131
35.0,157,0,A,A1310
36.0,157,0,A,A13100
36.0,157,0,A,A13105
36.0,157,0,A,A13108
36.0,157,0,A,A13109
36.0,157,0,A,A13112
36.0,157,0,A,A13114
36.0,157,0,A,A13115
36.0,157,0,A,A13116
36.0,157,0,A,A13117
35.0,157,0,A,A1312
35.0,157,0,A,A1314
36.0,157,0,A,A13153
36.0,157,0,A,A13159
36.0,157,0,A,A13161
36.0,158,0,A,A13162
36.0,157,0,A,A13165
36.0,157,0,A,A13166
36.0,157,0,A,A13167
35.0,157,0,A,A1317
36.0,157,0,A,A13170
36.0,157,0,A,A13172
36.0,157,0,A,A13174
36.0,157,0,A,A13175
36.0,157,0,A,A13179
35.0,157,0,A,A1318
36.0,157,0,A,A13182
36.0,157,0,A,A13185
36.0,157,0,A,A13186
36.0,157,0,A,A13187
35.0,157,0,A,A1319
36.0,157,0,A,A13190
36.0,157,0,A,A13192
36.0,157,0,A,A13193
36.0,157,0,A,A13194
22.0,7,0,A,A13195
36.0,157,0,A,A13196
36.0,157,0,A,A13198
35.0,157,0,A,A1320
36.0,157,0,A,A13201
36.0,157,0,A,A13202
22.0,7,0,A,A13203
36.0,157,0,A,A13204
