RequestedAmount,LoanGoal,ApplicationType,CASE_ID,time:timestamp
35000.0,Caravan / Camper,Limit raise,660784718,2016-01-08 09:16:01.086000+00:00
42500.0,Home improvement,Limit raise,2040345264,2016-01-08 09:21:20.104000+00:00
27500.0,Existing loan takeover,Limit raise,1661120161,2016-01-08 09:25:42.572000+00:00
10000.0,Car,New credit,855486492,2016-01-08 09:28:29.197000+00:00
7000.0,Car,New credit,1235595897,2016-01-08 09:38:26.884000+00:00
0.0,Unknown,Limit raise,244579239,2016-01-08 10:09:22.664000+00:00
30000.0,Home improvement,New credit,1976912656,2016-01-08 11:15:18.819000+00:00
32000.0,Existing loan takeover,New credit,296295477,2016-01-08 11:15:33.643000+00:00
15000.0,Home improvement,New credit,275531167,2016-01-08 12:26:54.391000+00:00
7000.0,Car,New credit,1029986710,2016-01-08 12:52:14.480000+00:00
6500.0,Extra spending limit,Limit raise,1250825577,2016-01-08 13:01:24.690000+00:00
12500.0,Car,Limit raise,1164977817,2016-01-08 13:06:18.532000+00:00
25000.0,Caravan / Camper,New credit,131619654,2016-01-08 13:15:10.253000+00:00
15000.0,Car,New credit,718267424,2016-01-08 13:37:44.351000+00:00
15000.0,Home improvement,New credit,399746819,2016-01-08 13:56:40.334000+00:00
0.0,Unknown,New credit,529938699,2016-01-08 14:00:57.322000+00:00
25000.0,Home improvement,Limit raise,822422484,2016-01-08 14:06:33.232000+00:00
10000.0,Car,New credit,1185170675,2016-01-08 14:17:16.303000+00:00
0.0,Unknown,New credit,1812038441,2016-01-08 14:21:48.063000+00:00
17000.0,Car,New credit,1351256522,2016-01-08 15:03:08.541000+00:00
35000.0,"Other, see explanation",New credit,128641394,2016-01-08 15:23:17.380000+00:00
40000.0,Home improvement,New credit,1210637698,2016-01-08 15:38:34.737000+00:00
20300.0,Car,New credit,1973046230,2016-01-08 15:38:36.008000+00:00
16000.0,Car,New credit,629724157,2016-01-08 15:46:21.125000+00:00
0.0,Car,New credit,1257233322,2016-01-08 15:48:07.538000+00:00
21000.0,Existing loan takeover,New credit,1246596843,2016-01-08 15:52:21.462000+00:00
10000.0,"Other, see explanation",New credit,1427678905,2016-01-08 16:03:40.072000+00:00
5000.0,Car,New credit,2143427516,2016-01-08 16:34:08.720000+00:00
25000.0,Car,New credit,1425009896,2016-01-08 18:39:44.935000+00:00
5000.0,Tax payments,New credit,1930081074,2016-01-08 18:41:33.374000+00:00
10000.0,Car,New credit,1989400270,2016-01-08 19:06:30.111000+00:00
8000.0,Car,New credit,1015357327,2016-01-08 21:13:25.354000+00:00
10000.0,Caravan / Camper,New credit,1697094390,2016-01-09 00:07:26.184000+00:00
5000.0,Car,New credit,1299976284,2016-01-09 00:46:06.519000+00:00
10000.0,Car,New credit,559113386,2016-01-09 08:41:05.759000+00:00
5000.0,Home improvement,New credit,1334307261,2016-01-09 08:59:29.037000+00:00
7000.0,Boat,Limit raise,515209816,2016-01-09 09:14:05.052000+00:00
25000.0,Home improvement,New credit,519973903,2016-01-09 09:43:24.501000+00:00
5000.0,Car,New credit,1518753356,2016-01-09 10:52:04.926000+00:00
15000.0,Existing loan takeover,New credit,1966727878,2016-01-09 10:58:46.323000+00:00
10000.0,Home improvement,New credit,1616410992,2016-01-09 11:07:33.379000+00:00
0.0,Car,Limit raise,909739848,2016-01-09 11:23:59.458000+00:00
18000.0,Car,New credit,1830688036,2016-01-09 11:56:55.690000+00:00
5000.0,Car,New credit,389951798,2016-01-09 12:48:29.684000+00:00
15000.0,Car,New credit,684696906,2016-01-09 12:55:27.070000+00:00
7500.0,Existing loan takeover,New credit,714015178,2016-01-09 13:11:16.035000+00:00
20000.0,Existing loan takeover,New credit,1021758905,2016-01-09 13:13:13.083000+00:00
5000.0,Existing loan takeover,New credit,870009989,2016-01-09 13:37:14.005000+00:00
7100.0,Existing loan takeover,New credit,238073987,2016-01-09 13:58:26.447000+00:00
0.0,Home improvement,New credit,92091920,2016-01-09 14:56:43.982000+00:00
25000.0,Home improvement,New credit,587745142,2016-01-09 15:11:33.655000+00:00
22000.0,"Other, see explanation",Limit raise,801698526,2016-01-09 15:27:32.863000+00:00
15000.0,Home improvement,Limit raise,1465521095,2016-01-09 15:30:37.462000+00:00
18000.0,Car,New credit,1038917262,2016-01-09 15:34:59.398000+00:00
25000.0,Car,New credit,237339437,2016-01-09 16:02:26.839000+00:00
5000.0,Car,New credit,1793939874,2016-01-09 16:09:33.506000+00:00
15000.0,"Other, see explanation",New credit,1162039868,2016-01-09 16:39:10.327000+00:00
20000.0,Existing loan takeover,New credit,1224943696,2016-01-09 18:32:32.788000+00:00
5000.0,Existing loan takeover,New credit,1612474218,2016-01-09 18:37:47.982000+00:00
14000.0,Car,New credit,1297886565,2016-01-09 18:59:34.887000+00:00
15000.0,Car,New credit,673709405,2016-01-09 20:02:46.568000+00:00
25000.0,Home improvement,New credit,1260340497,2016-01-09 20:25:30.914000+00:00
7500.0,Car,New credit,1733714116,2016-01-09 21:38:29.151000+00:00
50000.0,Home improvement,New credit,257274630,2016-01-09 22:26:08.968000+00:00
35000.0,Home improvement,New credit,296383634,2016-01-10 05:54:27.010000+00:00
25000.0,Existing loan takeover,New credit,588083897,2016-01-10 07:29:17.775000+00:00
6000.0,Car,New credit,1134992016,2016-01-10 07:44:41.180000+00:00
10000.0,Home improvement,New credit,1884385405,2016-01-10 08:49:22.941000+00:00
10000.0,Car,New credit,1959715736,2016-01-10 09:33:22.461000+00:00
15000.0,Home improvement,New credit,1261348817,2016-01-10 09:37:03.266000+00:00
20000.0,Caravan / Camper,New credit,1602626150,2016-01-10 09:43:16.346000+00:00
25000.0,Existing loan takeover,New credit,526545505,2016-01-10 09:45:55.873000+00:00
5000.0,Car,New credit,1260145017,2016-01-10 09:48:47.647000+00:00
5000.0,Car,New credit,905902853,2016-01-10 10:25:33.457000+00:00
5000.0,Car,New credit,770159792,2016-01-10 11:08:43.545000+00:00
5000.0,Car,New credit,1378152317,2016-01-10 11:26:14.050000+00:00
50000.0,Existing loan takeover,New credit,947906225,2016-01-10 12:03:19.757000+00:00
25000.0,Home improvement,New credit,425655583,2016-01-10 13:30:48.418000+00:00
5000.0,"Other, see explanation",New credit,262728725,2016-01-10 14:03:20.719000+00:00
5000.0,Existing loan takeover,New credit,47949347,2016-01-10 14:06:49.570000+00:00
5500.0,Car,New credit,1609703275,2016-01-10 14:36:18.672000+00:00
15000.0,"Other, see explanation",New credit,915426843,2016-01-10 15:10:59.811000+00:00
50000.0,"Other, see explanation",New credit,764468920,2016-01-10 15:21:21.506000+00:00
5500.0,Car,New credit,1778663922,2016-01-10 16:13:55.855000+00:00
10000.0,Home improvement,New credit,847920548,2016-01-10 16:30:29.266000+00:00
10000.0,"Other, see explanation",New credit,1503421831,2016-01-10 17:35:06.418000+00:00
5000.0,Home improvement,New credit,1684474347,2016-01-10 17:39:29.138000+00:00
6000.0,Home improvement,New credit,1591415690,2016-01-10 18:24:36.962000+00:00
15000.0,Home improvement,New credit,233600750,2016-01-10 18:33:43.750000+00:00
5000.0,Car,New credit,481210204,2016-01-10 18:44:01.399000+00:00
6000.0,Car,New credit,1231200933,2016-01-10 19:29:43.954000+00:00
27500.0,Car,New credit,2080474499,2016-01-10 20:06:56.524000+00:00
5000.0,Not speficied,New credit,532859959,2016-01-10 20:16:39.092000+00:00
5500.0,Car,New credit,1137970429,2016-01-10 20:22:12.553000+00:00
23000.0,Home improvement,New credit,913859491,2016-01-10 20:23:15.530000+00:00
15000.0,Home improvement,New credit,343777769,2016-01-11 08:02:27.023000+00:00
0.0,Home improvement,New credit,2027498551,2016-01-11 08:07:55.121000+00:00
50000.0,Home improvement,Limit raise,1837644768,2016-01-11 08:19:59.221000+00:00
25000.0,Home improvement,New credit,828524494,2016-01-11 08:38:33.861000+00:00
25000.0,Extra spending limit,New credit,1152947139,2016-01-11 08:42:01.341000+00:00
21000.0,Car,Limit raise,818693455,2016-01-11 08:52:11.758000+00:00
15000.0,Home improvement,New credit,636486028,2016-01-11 08:57:45.668000+00:00
23000.0,Existing loan takeover,New credit,2146617069,2016-01-11 09:07:48.176000+00:00
15000.0,Home improvement,Limit raise,1508092841,2016-01-11 09:11:43.504000+00:00
14000.0,Home improvement,Limit raise,282373685,2016-01-11 09:13:28.409000+00:00
6000.0,Tax payments,New credit,1061354216,2016-01-11 09:15:53.435000+00:00
25000.0,Home improvement,New credit,800564582,2016-01-11 09:20:11.910000+00:00
12500.0,Car,Limit raise,1015478096,2016-01-11 09:24:23.356000+00:00
20000.0,"Other, see explanation",New credit,2143984717,2016-01-11 09:35:52.360000+00:00
19000.0,Home improvement,Limit raise,1829687885,2016-01-11 09:42:45.042000+00:00
50000.0,Car,Limit raise,1058763045,2016-01-11 09:49:26.558000+00:00
0.0,Unknown,New credit,882030529,2016-01-11 10:05:32.821000+00:00
8000.0,Car,New credit,1777551382,2016-01-11 10:16:31.155000+00:00
10000.0,"Other, see explanation",Limit raise,1279706099,2016-01-11 10:25:37.578000+00:00
15000.0,Car,New credit,1978903514,2016-01-11 10:30:58.851000+00:00
0.0,Unknown,Limit raise,19385579,2016-01-11 10:34:05.614000+00:00
0.0,Unknown,New credit,1436780800,2016-01-11 10:35:16.500000+00:00
0.0,Unknown,New credit,680031808,2016-01-11 10:36:18.013000+00:00
5000.0,Home improvement,New credit,322142576,2016-01-11 10:37:40.393000+00:00
25000.0,Existing loan takeover,New credit,646585496,2016-01-11 10:55:00.297000+00:00
18000.0,"Other, see explanation",New credit,1159615731,2016-01-11 10:55:52.548000+00:00
20000.0,Home improvement,Limit raise,709001855,2016-01-11 10:57:26.231000+00:00
42000.0,Existing loan takeover,Limit raise,555366492,2016-01-11 11:04:39.398000+00:00
5000.0,Motorcycle,New credit,1555832622,2016-01-11 11:10:36.734000+00:00
20000.0,"Other, see explanation",New credit,608964116,2016-01-11 11:11:41.948000+00:00
27500.0,Existing loan takeover,New credit,832178933,2016-01-11 11:13:27.261000+00:00
25000.0,Car,Limit raise,1122832658,2016-01-11 11:15:00.135000+00:00
15000.0,Existing loan takeover,Limit raise,367497731,2016-01-11 11:36:20.798000+00:00
15000.0,Existing loan takeover,New credit,340692563,2016-01-11 12:15:06.549000+00:00
10000.0,Existing loan takeover,New credit,909100209,2016-01-11 12:32:58.591000+00:00
8000.0,Car,Limit raise,679053666,2016-01-11 12:38:11.517000+00:00
25000.0,Car,New credit,1800788442,2016-01-11 12:38:31.805000+00:00
0.0,Unknown,New credit,1560596102,2016-01-11 12:38:54.802000+00:00
10000.0,Existing loan takeover,New credit,1974173610,2016-01-11 12:57:14.954000+00:00
18000.0,Car,New credit,1220146067,2016-01-11 13:02:44.461000+00:00
15000.0,Existing loan takeover,New credit,327983119,2016-01-11 13:11:32.373000+00:00
9500.0,Car,New credit,1453762207,2016-01-11 13:12:42.065000+00:00
9750.0,Existing loan takeover,New credit,1373752989,2016-01-11 13:32:57.254000+00:00
5000.0,Existing loan takeover,New credit,335022722,2016-01-11 13:45:07.010000+00:00
10000.0,Home improvement,New credit,1409487195,2016-01-11 13:57:25.033000+00:00
15000.0,Car,New credit,1096968149,2016-01-11 13:58:05.239000+00:00
6000.0,Existing loan takeover,New credit,2125825569,2016-01-11 13:59:05.835000+00:00
10000.0,Extra spending limit,Limit raise,2081746160,2016-01-11 14:08:56.970000+00:00
25000.0,Home improvement,New credit,1408374544,2016-01-11 14:23:38.968000+00:00
0.0,Home improvement,New credit,158313942,2016-01-11 14:42:04.786000+00:00
5000.0,Home improvement,New credit,329002079,2016-01-11 15:04:14.484000+00:00
5000.0,Car,New credit,645282036,2016-01-11 15:37:11.791000+00:00
10000.0,Home improvement,New credit,1058390155,2016-01-11 15:50:55.933000+00:00
6000.0,"Other, see explanation",New credit,1942048129,2016-01-11 15:57:56.009000+00:00
6000.0,"Other, see explanation",New credit,565814930,2016-01-11 16:48:10.446000+00:00
10000.0,"Other, see explanation",New credit,1421205189,2016-01-11 16:48:19.852000+00:00
10000.0,"Other, see explanation",New credit,1405057301,2016-01-11 16:59:49.024000+00:00
5000.0,Home improvement,New credit,2125025540,2016-01-11 17:08:46.251000+00:00
15000.0,"Other, see explanation",Limit raise,111351134,2016-01-11 17:46:52.771000+00:00
10000.0,Existing loan takeover,New credit,326095881,2016-01-11 18:05:17.457000+00:00
15000.0,Car,Limit raise,1910304791,2016-01-11 18:18:44.203000+00:00
50000.0,Home improvement,Limit raise,1207038345,2016-01-11 18:25:53.906000+00:00
9000.0,Existing loan takeover,New credit,448701611,2016-01-11 18:41:11.236000+00:00
5000.0,Car,New credit,1301488246,2016-01-11 18:55:33.260000+00:00
0.0,Existing loan takeover,New credit,395272936,2016-01-11 19:03:51.133000+00:00
26600.0,Existing loan takeover,New credit,1478226284,2016-01-11 19:20:15.378000+00:00
5000.0,Home improvement,New credit,1111090727,2016-01-11 19:22:36.660000+00:00
25000.0,Car,New credit,1112798958,2016-01-11 19:35:09.824000+00:00
0.0,Tax payments,New credit,1766102598,2016-01-11 19:43:14.399000+00:00
0.0,Unknown,Limit raise,687077392,2016-01-11 19:50:10.508000+00:00
10000.0,Car,New credit,1279993072,2016-01-11 19:55:46.028000+00:00
12974.0,Not speficied,New credit,903849587,2016-01-11 20:02:19.288000+00:00
5000.0,Car,New credit,2013806316,2016-01-11 20:22:52.908000+00:00
30000.0,Remaining debt home,New credit,1593275377,2016-01-11 20:33:10.968000+00:00
5000.0,Car,New credit,295481661,2016-01-11 20:58:46.201000+00:00
13000.0,Car,New credit,1082798467,2016-01-11 21:04:14.489000+00:00
12500.0,Existing loan takeover,New credit,384006007,2016-01-11 21:12:22.024000+00:00
7500.0,Car,New credit,1351535871,2016-01-11 21:12:31.834000+00:00
8000.0,Car,New credit,46744147,2016-01-11 22:51:07.043000+00:00
15000.0,Existing loan takeover,New credit,224001459,2016-01-12 00:36:42.276000+00:00
40000.0,Home improvement,New credit,945420689,2016-01-12 03:16:42.435000+00:00
27750.0,Car,Limit raise,1657807370,2016-01-12 08:01:38.581000+00:00
15000.0,Car,Limit raise,1807260077,2016-01-12 08:05:08.174000+00:00
30000.0,Home improvement,New credit,236021168,2016-01-12 08:11:20.693000+00:00
5000.0,Car,New credit,417231992,2016-01-12 08:21:46.304000+00:00
10000.0,Home improvement,New credit,1185248307,2016-01-12 08:49:58.130000+00:00
15000.0,Car,Limit raise,536057092,2016-01-12 09:15:25.695000+00:00
50000.0,Tax payments,Limit raise,1982597468,2016-01-12 09:24:44.850000+00:00
15000.0,Car,New credit,744719104,2016-01-12 09:38:03.521000+00:00
20000.0,Home improvement,Limit raise,454240699,2016-01-12 09:38:46.686000+00:00
5000.0,Home improvement,New credit,145047168,2016-01-12 09:50:51.431000+00:00
5000.0,Car,New credit,213029581,2016-01-12 09:53:03.988000+00:00
17000.0,Tax payments,Limit raise,485970534,2016-01-12 10:59:40.264000+00:00
20000.0,Home improvement,Limit raise,953097922,2016-01-12 11:49:40.244000+00:00
0.0,Car,Limit raise,127178924,2016-01-12 12:01:41.247000+00:00
0.0,Home improvement,New credit,96006350,2016-01-12 12:12:56.572000+00:00
0.0,Unknown,New credit,1353914944,2016-01-12 12:22:22.247000+00:00
10000.0,Car,New credit,1425008735,2016-01-12 12:58:47.710000+00:00
10000.0,Home improvement,New credit,489624309,2016-01-12 14:00:07.477000+00:00
12500.0,Home improvement,Limit raise,1456924666,2016-01-12 14:07:25.742000+00:00
5500.0,Home improvement,New credit,1823621137,2016-01-12 14:13:54.439000+00:00
15000.0,Caravan / Camper,New credit,527253429,2016-01-12 14:31:11.841000+00:00
7500.0,Car,New credit,1332804972,2016-01-12 14:32:18.174000+00:00
15000.0,Boat,New credit,672060895,2016-01-12 14:35:01.773000+00:00
5000.0,Existing loan takeover,New credit,1452087651,2016-01-12 14:38:04.394000+00:00
10000.0,Home improvement,New credit,961505598,2016-01-12 14:48:52.189000+00:00
40000.0,Home improvement,New credit,958076943,2016-01-12 15:35:35.260000+00:00
0.0,Unknown,New credit,902019603,2016-01-12 15:50:34.822000+00:00
7000.0,Car,New credit,1685403223,2016-01-12 16:17:01.040000+00:00
17000.0,Existing loan takeover,New credit,1134274536,2016-01-12 16:50:20.617000+00:00
7000.0,Existing loan takeover,New credit,1382673202,2016-01-12 16:52:48.683000+00:00
5000.0,Existing loan takeover,New credit,953335632,2016-01-12 17:09:26.051000+00:00
10000.0,"Other, see explanation",New credit,173998060,2016-01-12 17:26:23.890000+00:00
8500.0,Existing loan takeover,New credit,329803525,2016-01-12 17:42:36.167000+00:00
15000.0,Home improvement,New credit,599331567,2016-01-12 17:56:01.189000+00:00
9500.0,Home improvement,Limit raise,241160753,2016-01-12 18:11:18.733000+00:00
8000.0,Home improvement,New credit,174120790,2016-01-12 18:38:56.777000+00:00
0.0,Home improvement,New credit,184080124,2016-01-12 18:40:28.337000+00:00
25000.0,Remaining debt home,New credit,182125093,2016-01-12 18:46:37.167000+00:00
35000.0,Existing loan takeover,New credit,1115559180,2016-01-12 19:02:47.035000+00:00
28000.0,Remaining debt home,New credit,327901907,2016-01-12 19:03:40.801000+00:00
14000.0,Car,New credit,1588116542,2016-01-12 19:06:37.142000+00:00
7500.0,Car,New credit,2034439290,2016-01-12 19:11:24.074000+00:00
35000.0,Home improvement,New credit,521278806,2016-01-12 19:14:53.554000+00:00
50000.0,Home improvement,New credit,1867921610,2016-01-12 19:45:58.089000+00:00
0.0,Home improvement,New credit,133175864,2016-01-12 19:51:02.649000+00:00
30000.0,Home improvement,New credit,224758141,2016-01-12 19:52:12.845000+00:00
14000.0,Existing loan takeover,New credit,2086832446,2016-01-12 20:00:54.807000+00:00
20000.0,Home improvement,New credit,1559203034,2016-01-12 20:05:33.419000+00:00
10000.0,Remaining debt home,New credit,909589414,2016-01-12 20:21:08.169000+00:00
7000.0,Existing loan takeover,New credit,483929208,2016-01-12 20:22:27.360000+00:00
6000.0,Car,New credit,226472859,2016-01-12 21:03:51.792000+00:00
15000.0,Car,New credit,985915578,2016-01-12 21:19:39.484000+00:00
5000.0,"Other, see explanation",New credit,592185579,2016-01-12 21:27:47.493000+00:00
5000.0,Car,New credit,967923535,2016-01-12 23:14:55.371000+00:00
6000.0,Car,New credit,2064431358,2016-01-13 00:37:17.719000+00:00
20000.0,Existing loan takeover,New credit,1730592826,2016-01-13 08:11:08.414000+00:00
10000.0,Home improvement,New credit,1946341989,2016-01-13 08:12:06.653000+00:00
17100.0,Existing loan takeover,New credit,1015245209,2016-01-13 08:12:12.736000+00:00
6000.0,"Other, see explanation",New credit,1186082182,2016-01-13 08:45:25.508000+00:00
25000.0,Home improvement,Limit raise,1947598060,2016-01-13 09:21:34.400000+00:00
5000.0,Home improvement,New credit,1738753926,2016-01-13 09:26:12.234000+00:00
10000.0,Extra spending limit,Limit raise,1014824736,2016-01-13 09:40:15.604000+00:00
0.0,Unknown,New credit,1467707739,2016-01-13 09:47:35.982000+00:00
15000.0,Car,New credit,1609863098,2016-01-13 10:11:25.025000+00:00
6000.0,Home improvement,New credit,1787716134,2016-01-13 10:19:42.195000+00:00
